pl_name,hostname,pl_letter,discoverymethod,disc_year,pl_orbper,pl_rade,pl_masse,sy_dist
Kepler-508 b,Kepler-508,b,Transit,2016,25.30889748,1.64,,324.618
Kepler-1558 b,Kepler-1558,b,Transit,2016,3.50472344,0.8,,325.737
Kepler-966 b,Kepler-966,b,Transit,2016,99.747622,3.93,,1027.8
Kepler-1764 b,Kepler-1764,b,Transit,2021,70.4654,3.6,,1542.48
Kepler-405 b,Kepler-405,b,Transit,2014,10.61366,2.1,,1065.08
Kepler-567 b,Kepler-567,b,Transit,2016,16.54301,2.2,,558.81
Kepler-306 d,Kepler-306,d,Transit,2014,17.32668599,2.57,,775.679
Kepler-931 b,Kepler-931,b,Transit,2016,8.03755877,1.33,,
HD 15337 c,HD 15337,c,Transit,2019,17.1784,2.39,8.11,44.8155
Kepler-337 c,Kepler-337,c,Transit,2014,9.69315566,1.76,,677.975
Kepler-1538 b,Kepler-1538,b,Transit,2016,175.138819,2.94,,1125.3
K2-69 b,K2-69,b,Transit,2016,7.065,2.4,,180.697
Kepler-1175 b,Kepler-1175,b,Transit,2016,37.94563,3.01,,1121.89
Kepler-1028 b,Kepler-1028,b,Transit,2016,2.51462432,1.31,,607.916
TOI-1064 c,TOI-1064,c,Transit,2022,12.22655951887,2.6014766,,68.0726
Kepler-1067 b,Kepler-1067,b,Transit,2016,0.762129261,0.7,,667.693
Kepler-1280 b,Kepler-1280,b,Transit,2016,66.5579057,1.87,,1486.7
Kepler-876 b,Kepler-876,b,Transit,2016,5.14438011,1.43,,820.913
OGLE-TR-211 b,OGLE-TR-211,b,Transit,2007,3.67724,15.244,327.351,1515.26
Kepler-1928 b,Kepler-1928,b,Transit,2021,19.5777657,2.41,,326.362
Kepler-263 b,Kepler-263,b,Transit,2014,16.56805949,2.81,,754.747
Kepler-329 b,Kepler-329,b,Transit,2014,7.41634311,1.36,,439.719
Kepler-1027 b,Kepler-1027,b,Transit,2016,1.907805199,1.265,,405.104
Kepler-1278 b,Kepler-1278,b,Transit,2016,3.23941775,0.77,,889.426
Kepler-163 b,Kepler-163,b,Transit,2014,7.81100952,1.36,,689.814
Kepler-1290 b,Kepler-1290,b,Transit,2016,4.695153,1.65,,1593.7
Kepler-1398 b,Kepler-1398,b,Transit,2016,2.78815679,0.77,,852.204
Kepler-1762 b,Kepler-1762,b,Transit,2021,29.53910065,2.76022913,,1663.74
HD 63433 c,HD 63433,c,Transit,2020,20.5456,2.71,,22.4035
TOI-1806.01,TOI-1806,b,Transit,2024,15.1454693,3.4095367,,55.5211
Kepler-619 c,Kepler-619,c,Transit,2016,1.208465026,1.375,,900.678
Kepler-140 c,Kepler-140,c,Transit,2014,91.3515867,1.54,,583.859
Kepler-983 b,Kepler-983,b,Transit,2016,60.08556,2.12,,714.437
Kepler-240 c,Kepler-240,c,Transit,2014,7.95355717,2.19,,746.927
Kepler-104 c,Kepler-104,c,Transit,2014,23.66836427,2.35,,400.785
Kepler-367 b,Kepler-367,b,Transit,2014,37.8154157,1.21,,188.027
Kepler-1348 b,Kepler-1348,b,Transit,2016,27.5722742,1.48,,1213.82
Kepler-1673 b,Kepler-1673,b,Transit,2020,33.7888,2.9355194,,727.187
Kepler-1738 b,Kepler-1738,b,Transit,2021,7.67465618,2.33,,1302.87
Kepler-1530 c,Kepler-1530,c,Transit,2016,5.3227406,2.4,,489.876
TOI-1107 b,TOI-1107,b,Transit,2022,4.07823916031,13.89817396,,281.314
Kepler-1533 b,Kepler-1533,b,Transit,2016,308.5471,2.36,,966.801
Kepler-215 d,Kepler-215,d,Transit,2014,30.86437869,2.177,,485.997
Kepler-1343 b,Kepler-1343,b,Transit,2016,3.35183158,1.93,,1756.71
Kepler-1277 b,Kepler-1277,b,Transit,2016,40.8365012,1.32,,557.193
WASP-28 b,WASP-28,b,Transit,2014,3.40883,13.596517,287.95398,348.494
K2-169 b,K2-169,b,Transit,2018,6.38092,1.341,,235.867
Kepler-1982 b,Kepler-1982,b,Transit,2023,3.82316376,1.04,,558.855
TOI-5076 b,TOI-5076,b,Transit,2024,23.4428912,3.02618,,82.857
Kepler-200 c,Kepler-200,c,Transit,2014,10.22214214,1.99,,665.912
Kepler-251 d,Kepler-251,d,Transit,2014,30.1329303,4.25,,924.625
Kepler-259 b,Kepler-259,b,Transit,2014,8.11529219,2.704,,1002.14
Kepler-389 b,Kepler-389,b,Transit,2014,3.244107,1.51,,816.559
Kepler-565 b,Kepler-565,b,Transit,2016,4.243747226,3.22,,
Kepler-310 c,Kepler-310,c,Transit,2014,56.476167,3.33,,602.268
Kepler-529 d,Kepler-529,d,Transit,2021,35.8656484,2.44,,799.008
Kepler-736 b,Kepler-736,b,Transit,2016,3.601449,2.1,,1005.43
Kepler-301 d,Kepler-301,d,Transit,2014,13.75135,1.9,,719.166
Kepler-154 d,Kepler-154,d,Transit,2016,20.54981883,3.29,,915.212
Kepler-274 b,Kepler-274,b,Transit,2014,11.634864,1.92,,1333.62
Kepler-1230 b,Kepler-1230,b,Transit,2016,9.95667035,3.41,,1364.22
Kepler-734 b,Kepler-734,b,Transit,2016,6.104862,3.5,,1157.21
Kepler-865 b,Kepler-865,b,Transit,2016,14.16399294,2.49,,586.137
Kepler-357 d,Kepler-357,d,Transit,2014,49.5004725,2.49,,688.573
Kepler-444 b,Kepler-444,b,Transit,2015,3.6001053,0.34827271,,36.4396
TOI-1386 b,TOI-1386,b,Transit,2024,25.8401,6.2163865,45.8,146.858
Kepler-20 c,Kepler-20,c,Transit,2011,10.854097835,3.04,,282.563
Kepler-20 f,Kepler-20,f,Transit,2011,19.578328,0.952,1.4,282.563
Kepler-1202 b,Kepler-1202,b,Transit,2016,28.6851324,2.4,,1175.38
Kepler-369 c,Kepler-369,c,Transit,2014,14.871,1.23,,
Kepler-764 b,Kepler-764,b,Transit,2016,7.33683936,1.64,,1047.84
Kepler-1511 b,Kepler-1511,b,Transit,2016,23.2385587,2.18,,1475.6
K2-58 b,K2-58,b,Transit,2016,7.0525273,2.62,,181.746
Kepler-606 b,Kepler-606,b,Transit,2016,24.31575992,2.78,,1215.11
Kepler-633 c,Kepler-633,c,Transit,2021,23.78362,2.9,,680.54
TOI-5293 A b,TOI-5293 A,b,Transit,2023,2.930289,11.9,170.4,162.229
Kepler-1537 b,Kepler-1537,b,Transit,2016,1.444453798,2.2,,517.292
K2-64 b,K2-64,b,Transit,2016,6.53142,2.79,,499.891
Kepler-886 b,Kepler-886,b,Transit,2016,6.24146367,1.36,,711.297
Kepler-1787 b,Kepler-1787,b,Transit,2021,39.3134832,2.14,,778.602
Kepler-1453 b,Kepler-1453,b,Transit,2016,47.1611696,2.74,,1196.04
Kepler-527 b,Kepler-527,b,Transit,2016,13.28535633,2.18,,750.04
Kepler-1674 b,Kepler-1674,b,Transit,2020,62.5613879,3.54,,1012.48
WTS-1 b,WTS-1,b,Transit,2012,3.352057,16.7,1274.44,2346.01
Kepler-241 c,Kepler-241,c,Transit,2014,36.06587916,2.71,,
OGLE-TR-113 b,OGLE-TR-113,b,Transit,2004,1.43247425,12.251437,432.2488,566.459
Kepler-1927 b,Kepler-1927,b,Transit,2021,73.7506501,3.126,,1091.0
NGTS-1 b,NGTS-1,b,Transit,2017,2.64730512494,10.61344808,,218.121
Kepler-196 b,Kepler-196,b,Transit,2014,20.73989406,2.11,,451.312
HD 219134 c,HD 219134,c,Radial Velocity,2015,6.765149,1.507,,6.53127
Kepler-1239 b,Kepler-1239,b,Transit,2016,5.19104016,2.07,,2140.6
Kepler-555 b,Kepler-555,b,Transit,2016,16.21775407,2.22,,973.121
Kepler-339 b,Kepler-339,b,Transit,2014,4.97760447,1.75,,616.637
Kepler-1416 b,Kepler-1416,b,Transit,2016,1.49515,1.2,,949.59
Kepler-273 b,Kepler-273,b,Transit,2014,2.936526966,1.7,,713.964
Kepler-644 b,Kepler-644,b,Transit,2016,3.173905,2.8,,1318.05
Kepler-643 b,Kepler-643,b,Transit,2016,16.338952,12.7,,1063.58
Kepler-1051 b,Kepler-1051,b,Transit,2016,25.96200249,3.4,,829.343
Kepler-1165 b,Kepler-1165,b,Transit,2016,9.478522,1.55,,1575.2
Kepler-788 b,Kepler-788,b,Transit,2016,8.39846269,2.55,,1775.8
Kepler-1986 b,Kepler-1986,b,Transit,2023,19.5489365,1.69,,912.085
Kepler-1978 b,Kepler-1978,b,Transit,2023,10.84965239,3.17,,865.512
Kepler-526 b,Kepler-526,b,Transit,2016,5.458498316,2.18,,666.146
TOI-1807 b,TOI-1807,b,Transit,2021,0.549374,1.37,2.57,42.5775
K2-198 b,K2-198,b,Transit,2018,17.043179,4.11850271,,110.567
Kepler-1311 d,Kepler-1311,d,Transit,2021,197.5111484,9.52,,866.331
Kepler-1312 b,Kepler-1312,b,Transit,2016,5.448325286,2.1,,299.104
Kepler-212 c,Kepler-212,c,Transit,2014,31.80474045,2.37,,687.194
HAT-P-55 b,HAT-P-55,b,Transit,2015,3.58522837273,14.54318286,,511.388
Kepler-1879 b,Kepler-1879,b,Transit,2021,10.61345435,1.32,,627.171
Kepler-42 b,Kepler-42,b,Transit,2011,1.21377206,0.92,,40.0595
Kepler-1547 b,Kepler-1547,b,Transit,2016,0.692979676,0.82,,674.695
Kepler-372 c,Kepler-372,c,Transit,2014,20.0545077,2.47,,1493.95
Kepler-730 b,Kepler-730,b,Transit,2016,6.491684259,10.3,,1935.04
Kepler-439 b,Kepler-439,b,Transit,2015,178.139072,2.25,,757.048
Kepler-273 c,Kepler-273,c,Transit,2014,8.01494715,1.65,,713.964
Kepler-1038 b,Kepler-1038,b,Transit,2016,148.4603382,3.27,,584.136
HATS-30 b,HATS-30,b,Transit,2016,3.1743516,13.170575,224.38798,342.14
Kepler-1846 b,Kepler-1846,b,Transit,2021,14.82022,3.02,,374.615
Kepler-1106 b,Kepler-1106,b,Transit,2016,1.252752174,1.39,,1090.7
Kepler-418 b,Kepler-418,b,Transit,2014,86.67855186,10.194,,1002.53
Kepler-877 b,Kepler-877,b,Transit,2016,18.45848,1.9,,602.176
Kepler-1450 b,Kepler-1450,b,Transit,2016,54.5091549,1.94,,505.829
Kepler-184 d,Kepler-184,d,Transit,2014,29.02235261,2.416,,610.326
TrES-2 b,TrES-2,b,Transit,2006,2.47061344,13.103,380.744,215.32
Kepler-20 d,Kepler-20,d,Transit,2011,77.6114427,2.59,,282.563
Kepler-1620 b,Kepler-1620,b,Transit,2016,101.951829,1.36,,895.069
TOI-4562 b,TOI-4562,b,Transit,2023,225.11781,12.53,732.0,339.605
Kepler-625 c,Kepler-625,c,Transit,2016,4.1653651,1.05,,760.708
K2-380 b,K2-380,b,Transit,2022,9.40172,1.96,,249.303
EPIC 212297394 b,EPIC 212297394,b,Transit,2019,2.28943,1.323,,418.395
Kepler-211 c,Kepler-211,c,Transit,2014,6.04045294,2.53,,309.353
Kepler-487 d,Kepler-487,d,Transit,2021,2.4183985,2.3,,872.343
Kepler-904 b,Kepler-904,b,Transit,2016,3.021668632,1.35,,978.125
Kepler-1437 b,Kepler-1437,b,Transit,2016,10.92944,1.52,,2101.69
TIC 172900988 b,TIC 172900988 Aa,b,Transit,2021,190.375,11.15,845.7,250.956
Kepler-1645 b,Kepler-1645,b,Transit,2016,16.1779561,1.89,,1202.47
HIP 9618 c,HIP 9618,c,Transit,2023,52.563491,3.343,18.3,67.5478
Kepler-1344 b,Kepler-1344,b,Transit,2016,4.7683049,1.814,,853.959
WASP-80 b,WASP-80,b,Transit,2012,3.06785234,11.197791,170.99254,49.7876
Kepler-1700 b,Kepler-1700,b,Transit,2020,234.244257,3.14,,717.597
Kepler-276 d,Kepler-276,d,Transit,2013,48.6476601,2.58,,1144.86
Kepler-84 e,Kepler-84,e,Transit,2014,27.4345883,2.54,,1023.9
Kepler-361 b,Kepler-361,b,Transit,2014,8.48653576,1.38,,930.32
Kepler-1407 b,Kepler-1407,b,Transit,2016,20.0711504,2.16,,1396.41
Kepler-1629 b,Kepler-1629,b,Transit,2016,3.87595807,0.76,,336.09
K2-34 b,K2-34,b,Transit,2016,2.995654,16.14096,563.51259,348.646
Kepler-234 b,Kepler-234,b,Transit,2014,2.711502579,3.62,,1733.1
Kepler-252 c,Kepler-252,c,Transit,2014,10.84844792,2.38,,379.424
KOI-12 b,KOI-12,b,Transit,2015,17.855182,13.78707,349.613,399.398
SWEEPS-4 b,SWEEPS-4,b,Transit,2006,4.2,9.079,1207.7,
KOI-217 b,KOI-217,b,Transit,2010,3.90512,12.442,,914.699
Kepler-208 c,Kepler-208,c,Transit,2014,7.46662197,1.52,,775.328
WASP-71 b,WASP-71,b,Transit,2012,2.90368155697,14.91382302,,362.715
Kepler-1057 b,Kepler-1057,b,Transit,2016,14.08827448,3.36,,1201.82
K2-381 d,K2-381,d,Transit,2022,26.804998,1.53157981,,145.701
Kepler-1591 b,Kepler-1591,b,Transit,2016,8.18504949,0.95,,1419.58
Kepler-909 b,Kepler-909,b,Transit,2016,13.93290318,1.405,,309.596
K2-219 b,K2-219,b,Transit,2018,3.901287,1.34762583,,325.4
Kepler-305 e,Kepler-305,e,Transit,2020,3.20539833,1.83,,868.477
WASP-153 b,WASP-153,b,Transit,2017,3.33261886913,15.63990824,,610.176
Kepler-569 b,Kepler-569,b,Transit,2016,34.18890521,3.16,,638.301
Kepler-692 b,Kepler-692,b,Transit,2016,21.81293494,3.62,,991.336
TOI-4153 b,TOI-4153,b,Transit,2024,4.6174141,16.11851425,365.50266805,423.84
TOI-1776 b,TOI-1776,b,Transit,2024,2.8009914708,1.40339155,,44.647
Kepler-394 c,Kepler-394,c,Transit,2014,12.13070414,1.61,,1058.72
HAT-P-23 b,HAT-P-23,b,Transit,2010,1.21291385425,14.10495771,,364.813
Kepler-1565 b,Kepler-1565,b,Transit,2016,1.538185321,1.29,,629.93
Kepler-910 b,Kepler-910,b,Transit,2016,2.36436762,0.82,,400.289
Kepler-1468 d,Kepler-1468,d,Transit,2021,19.5906167,1.7,,1899.24
Kepler-1048 b,Kepler-1048,b,Transit,2016,6.92101021,1.61,,556.006
Kepler-1434 b,Kepler-1434,b,Transit,2016,8.05333618,1.11,,775.529
Kepler-181 c,Kepler-181,c,Transit,2014,4.302139338,2.46,,609.283
Kepler-1700 b,Kepler-1700,b,Transit,2020,234.244257,2.884,,717.597
Kepler-661 b,Kepler-661,b,Transit,2016,6.029272,3.2,,534.788
Kepler-373 b,Kepler-373,b,Transit,2014,5.53532955,1.38,,1090.45
Kepler-1348 b,Kepler-1348,b,Transit,2016,27.5724,1.63,,1213.82
Kepler-150 e,Kepler-150,e,Transit,2014,30.8264713,2.95,,891.092
Kepler-1279 b,Kepler-1279,b,Transit,2016,23.4774101,1.44,,1494.22
Kepler-104 d,Kepler-104,d,Transit,2014,51.755394,3.58,,400.785
Kepler-1828 b,Kepler-1828,b,Transit,2021,10.27402,1.9,,871.81
Kepler-305 b,Kepler-305,b,Transit,2013,5.48711079,3.45,,868.477
Kepler-1556 b,Kepler-1556,b,Transit,2016,8.82713457,1.96,,944.54
Kepler-1724 b,Kepler-1724,b,Transit,2021,6.45442931,2.48,,1060.77
Kepler-373 b,Kepler-373,b,Transit,2014,5.53533152,1.75,,1090.45
Kepler-527 b,Kepler-527,b,Transit,2016,13.285388,2.5,,750.04
Kepler-888 b,Kepler-888,b,Transit,2016,70.6979061,2.26,,420.817
Kepler-1005 b,Kepler-1005,b,Transit,2016,6.498013,1.56,,567.806
Kepler-619 b,Kepler-619,b,Transit,2016,5.40426917,2.85,,900.678
KIC 9663113 b,KIC 9663113,b,Transit,2015,572.383277,8.042,,1594.74
Kepler-1552 b,Kepler-1552,b,Transit,2016,184.771853,2.47,,769.096
Kepler-341 d,Kepler-341,d,Transit,2014,27.6665971,2.306,,1047.03
Kepler-192 b,Kepler-192,b,Transit,2014,9.92672514,2.2,,651.674
Kepler-1275 b,Kepler-1275,b,Transit,2016,3.65691115,1.19,,1153.98
Kepler-640 b,Kepler-640,b,Transit,2016,22.24813967,2.73,,557.787
Kepler-354 b,Kepler-354,b,Transit,2014,5.47665368,2.0,,554.064
K2-392 b,K2-392,b,Transit,2022,15.398723,1.85,,406.985
Kepler-428 b,Kepler-428,b,Transit,2014,3.525632561,11.87,,686.284
Kepler-272 b,Kepler-272,b,Transit,2014,2.97136658,1.52,,889.608
Kepler-1050 c,Kepler-1050,c,Transit,2016,21.1284569,1.4,,490.488
K2-90 b,K2-90,b,Transit,2016,13.73288,2.64,,134.188
Kepler-940 b,Kepler-940,b,Transit,2016,59.6225257,3.34,,1260.78
Kepler-1241 b,Kepler-1241,b,Transit,2016,18.5525162,2.53,,968.722
Kepler-593 b,Kepler-593,b,Transit,2016,21.21712312,2.97,,973.76
Kepler-1120 b,Kepler-1120,b,Transit,2016,2.949029052,1.38,,615.231
Kepler-208 b,Kepler-208,b,Transit,2014,4.22865217,1.83,,775.328
Kepler-65 c,Kepler-65,c,Transit,2012,5.859938722,2.55,,303.728
Kepler-1702 b,Kepler-1702,b,Transit,2020,18.5010898,1.62,,857.14
Kepler-1924 b,Kepler-1924,b,Transit,2021,15.33170033,2.65446572,,1910.77
HD 88986 b,HD 88986,b,Radial Velocity,2023,146.05,2.49,17.2,33.2673
K2-21 b,K2-21,b,Transit,2015,9.3251498,1.89,,83.6448
TOI-262 b,TOI-262,b,Transit,2023,11.14529,2.07,,43.932
Kepler-1052 b,Kepler-1052,b,Transit,2016,34.8538276,2.93,,943.444
Kepler-793 b,Kepler-793,b,Transit,2016,4.24153639,1.51,,985.699
TOI-1181 b,TOI-1181,b,Transit,2022,2.103195,14.57167491,375.03752026,302.819
Kepler-1223 b,Kepler-1223,b,Transit,2016,16.301259,1.22,,459.957
Kepler-1673 b,Kepler-1673,b,Transit,2020,33.78882491,2.62,,727.187
Kepler-968 c,Kepler-968,c,Transit,2016,5.709404918,1.42,,290.324
Kepler-477 b,Kepler-477,b,Transit,2016,11.11990653,1.84,,
TOI-2570 b,TOI-2570,b,Transit,2022,2.9887615,13.64132951,260.61929374,361.857
Kepler-799 c,Kepler-799,c,Transit,2021,15.19421803,1.92,,
Kepler-1440 b,Kepler-1440,b,Transit,2016,39.859484,1.39,,1115.35
K2-80 d,K2-80,d,Transit,2018,28.8819,2.39,,200.802
Kepler-926 b,Kepler-926,b,Transit,2016,52.0688601,1.82,,921.361
Kepler-308 b,Kepler-308,b,Transit,2014,9.69483,2.2,,1335.92
Kepler-351 b,Kepler-351,b,Transit,2014,37.05302,2.8,,1083.91
Kepler-895 b,Kepler-895,b,Transit,2016,2.806242328,1.34,,540.134
Kepler-1040 b,Kepler-1040,b,Transit,2016,201.1214,2.106,,482.119
HATS-4 b,HATS-4,b,Transit,2014,2.516729,11.433,420.471,416.459
Kepler-1811 b,Kepler-1811,b,Transit,2021,76.4217472,2.87,,1390.56
Kepler-1365 c,Kepler-1365,c,Transit,2016,4.77468005,1.152,,840.128
Kepler-317 b,Kepler-317,b,Transit,2014,5.52418625,2.25,,940.584
Kepler-1616 b,Kepler-1616,b,Transit,2016,6.76289308,1.21,,1137.81
Kepler-1531 b,Kepler-1531,b,Transit,2016,1.138543376,1.27,,666.334
Kepler-8 b,Kepler-8,b,Transit,2010,3.522498573,14.83,,1021.87
Kepler-1102 b,Kepler-1102,b,Transit,2016,51.3285623,3.13,,1246.05
Kepler-57 b,Kepler-57,b,Transit,2012,5.7293196,2.19,115.0,644.14
Kepler-326 c,Kepler-326,c,Transit,2014,4.580338622,1.4,,487.675
Kepler-1573 b,Kepler-1573,b,Transit,2016,2.61576515,1.06,,1455.36
Kepler-50 b,Kepler-50,b,Transit,2012,7.8128584,1.54,,250.11
Kepler-1274 b,Kepler-1274,b,Transit,2016,6.98152703,1.42,,614.648
Kepler-15 b,Kepler-15,b,Transit,2011,4.942783399,10.77,,739.412
Kepler-192 c,Kepler-192,c,Transit,2014,21.22347296,2.27,,651.674
Kepler-304 d,Kepler-304,d,Transit,2014,9.653484,2.4,,434.684
Kepler-389 b,Kepler-389,b,Transit,2014,3.24416463,1.58,,816.559
Kepler-640 b,Kepler-640,b,Transit,2016,22.24813967,2.73,,557.787
Kepler-295 b,Kepler-295,b,Transit,2014,12.6450451,1.45,,1699.19
Kepler-534 b,Kepler-534,b,Transit,2016,15.959946,2.36,,570.659
Kepler-1600 c,Kepler-1600,c,Transit,2021,7.2981458,1.75,,1030.81
K2-183 c,K2-183,c,Transit,2018,10.79274,3.45,,329.041
Kepler-1884 b,Kepler-1884,b,Transit,2021,8.98825111,1.17,,1443.09
TOI-2076 c,TOI-2076,c,Transit,2021,21.0153047,3.78219,,41.9091
TOI-1801 b,TOI-1801,b,Transit,2023,10.643985,1.96061882,16.0,30.6796
Kepler-1343 b,Kepler-1343,b,Transit,2016,3.35183158,2.11,,1756.71
Kepler-598 c,Kepler-598,c,Transit,2020,86.4926,2.68,,681.086
KOI-142 b,KOI-142,b,Transit,2013,10.95416,3.78,8.7,376.863
Kepler-1581 b,Kepler-1581,b,Transit,2016,6.28384079,0.73,,493.175
Kepler-1148 b,Kepler-1148,b,Transit,2016,1.104463509,1.64,,625.692
Kepler-1681 b,Kepler-1681,b,Transit,2020,69.8941,2.1,,758.3
Kepler-144 c,Kepler-144,c,Transit,2014,10.10463505,1.1,,384.917
Kepler-1537 b,Kepler-1537,b,Transit,2016,1.444453798,2.2,,517.292
KELT-8 b,KELT-8,b,Transit,2015,3.24406,20.84874,272.69814,197.572
Kepler-48 d,Kepler-48,d,Transit,2014,42.89605505,1.98,,306.738
Kepler-1825 b,Kepler-1825,b,Transit,2021,1.025857703,1.35,,430.254
Kepler-390 c,Kepler-390,c,Transit,2014,13.060022,0.79,,435.277
K2-45 b,K2-45,b,Transit,2016,1.72926812424,12.6001269,,495.317
Kepler-1399 b,Kepler-1399,b,Transit,2016,1.638653058,1.25,,1385.7
Kepler-226 d,Kepler-226,d,Transit,2014,8.10938,1.42,,980.138
Kepler-1737 b,Kepler-1737,b,Transit,2021,64.61635,4.2,,
Kepler-652 b,Kepler-652,b,Transit,2016,4.1820097,2.58,,394.55
Kepler-299 d,Kepler-299,d,Transit,2014,15.0548689,1.73,,1052.24
Kepler-294 c,Kepler-294,c,Transit,2014,6.62643441,2.54,,1357.01
Kepler-754 b,Kepler-754,b,Transit,2016,14.5596237,2.01,,1770.27
Kepler-208 c,Kepler-208,c,Transit,2014,7.46662068,1.65,,775.328
Kepler-1379 b,Kepler-1379,b,Transit,2016,0.8818394,1.34,,971.325
HAT-P-62 b,HAT-P-62,b,Transit,2021,2.6453235,12.02723629,241.86741773,348.815
HD 23472 f,HD 23472,f,Transit,2022,12.1621839,1.137,0.77,39.0341
Kepler-311 b,Kepler-311,b,Transit,2014,9.17613539,1.57,,778.654
Kepler-1238 b,Kepler-1238,b,Transit,2016,4.14787559,1.57,,1632.13
NGTS-5 b,NGTS-5,b,Transit,2019,3.3569866,12.733424,72.78307,306.779
Kepler-359 c,Kepler-359,c,Transit,2014,57.6896212,5.14,,1443.21
Kepler-65 c,Kepler-65,c,Transit,2012,5.859938722,2.585,,303.728
Kepler-717 b,Kepler-717,b,Transit,2016,4.40840023,2.73,,2805.48
K2-330 b,K2-330,b,Transit,2021,13.773,2.17,,160.125
Kepler-1711 b,Kepler-1711,b,Transit,2021,21.06080055,1.923,,590.268
Kepler-575 b,Kepler-575,b,Transit,2016,9.37891944,2.03,,853.977
Kepler-77 b,Kepler-77,b,Transit,2013,3.57878272,10.93,,639.411
Kepler-560 b,Kepler-560,b,Transit,2016,18.47764449,1.72,,109.308
TOI-1696 b,TOI-1696,b,Transit,2022,2.50052909833,3.17138532,,64.9172
TOI-257 b,TOI-257,b,Transit,2021,18.38818,7.16253867,43.86032017,76.9028
Kepler-20 f,Kepler-20,f,Transit,2011,19.5776286,0.942,,282.563
Kepler-858 b,Kepler-858,b,Transit,2016,76.13602028,5.41,,298.532
WASP-117 b,WASP-117,b,Transit,2014,10.02059977883,11.76791831,,157.963
Kepler-350 b,Kepler-350,b,Transit,2014,11.18961,1.5,,956.859
XO-1 b,XO-1,b,Transit,2006,3.941534,13.518054,291.76794,163.553
Kepler-11 c,Kepler-11,c,Transit,2010,13.02492819,2.94,,646.346
Kepler-498 b,Kepler-498,b,Transit,2016,9.61375356,3.46,,938.844
Kepler-1001 c,Kepler-1001,c,Transit,2020,9.18186,1.9,,928.978
Kepler-319 c,Kepler-319,c,Transit,2014,6.941359624,5.22,,503.436
Kepler-355 b,Kepler-355,b,Transit,2014,11.03158,1.59,,1432.17
Kepler-286 e,Kepler-286,e,Transit,2014,29.2215101,1.79,,1226.85
Kepler-18 b,Kepler-18,b,Transit,2011,3.504687554,2.09,,433.047
Kepler-111 c,Kepler-111,c,Transit,2014,224.7782093,7.52,,657.223
Kepler-223 d,Kepler-223,d,Transit,2014,14.78767172,3.46,,1859.71
WASP-175 b,WASP-175,b,Transit,2019,3.0652907,13.540472,314.6517,539.36
Kepler-1978 b,Kepler-1978,b,Transit,2023,10.84965239,3.17,,865.512
Kepler-169 f,Kepler-169,f,Transit,2014,87.0905994,3.12,,406.529
Kepler-282 e,Kepler-282,e,Transit,2013,44.347,3.1,56.2,1337.61
Kepler-1432 b,Kepler-1432,b,Transit,2016,23.9109011,2.22,,2171.87
Kepler-904 b,Kepler-904,b,Transit,2016,3.021542,1.66,,978.125
Kepler-682 b,Kepler-682,b,Transit,2016,12.611906672,7.66,,1979.25
Kepler-1477 b,Kepler-1477,b,Transit,2016,11.55530021,1.26,,680.828
Kepler-84 d,Kepler-84,d,Transit,2014,4.22451369,1.3,,1023.9
Kepler-36 c,Kepler-36,c,Transit,2012,16.23192004,3.94,,527.956
Kepler-287 c,Kepler-287,c,Transit,2014,44.8521071,3.129,,835.86
Kepler-356 c,Kepler-356,c,Transit,2014,13.12163551,1.95,,707.559
Kepler-102 d,Kepler-102,d,Transit,2014,10.3117,1.18,3.8,107.796
Kepler-22 b,Kepler-22,b,Transit,2011,289.864456,2.04,,194.642
Kepler-792 b,Kepler-792,b,Transit,2016,11.30119217,1.75,,1425.47
TOI-4342 b,TOI-4342,b,Transit,2023,5.5382498,2.266,,61.5204
Kepler-1763 b,Kepler-1763,b,Transit,2021,1.480280588,0.98,,756.486
WASP-78 b,WASP-78,b,Transit,2012,2.1751728767,18.78740193,,754.258
Kepler-1311 c,Kepler-1311,c,Transit,2016,2.53573424,1.05,,866.331
Kepler-724 b,Kepler-724,b,Transit,2016,3.314946338,3.63,,853.119
Kepler-401 c,Kepler-401,c,Transit,2014,47.3183002,2.46,,965.56
TOI-1260 b,TOI-1260,b,Transit,2021,3.12748,2.34,8.6,73.5977
TOI-837 b,TOI-837,b,Transit,2020,8.3249102,9.71,116.0,142.488
Kepler-260 b,Kepler-260,b,Transit,2014,8.1874109,2.09,,627.365
Kepler-1523 b,Kepler-1523,b,Transit,2016,0.93875077,1.55,,865.596
Kepler-1871 b,Kepler-1871,b,Transit,2021,1.9527091,2.3,,854.623
Kepler-1884 b,Kepler-1884,b,Transit,2021,8.9881,1.39,,1443.09
Kepler-362 c,Kepler-362,c,Transit,2014,37.866281,1.45,,1090.51
Kepler-87 c,Kepler-87,c,Transit,2013,573.95023,4.96,,1232.9
Kepler-850 b,Kepler-850,b,Transit,2016,7.19303878,1.65,,1661.28
Kepler-1088 b,Kepler-1088,b,Transit,2016,23.1274171,1.44,,280.629
KOI-94 c,KOI-94,c,Transit,2013,10.42367777,3.864,,477.052
Kepler-1002 b,Kepler-1002,b,Transit,2016,4.336429331,1.63,,408.303
Kepler-567 b,Kepler-567,b,Transit,2016,16.54297375,2.42,,558.81
CoRoT-18 b,CoRoT-18,b,Transit,2011,1.9000693,14.022459,1039.3041,764.889
Kepler-219 c,Kepler-219,c,Transit,2014,22.71444582,3.37,,787.07
